,0,1,2,3,4,5,6
3166,262,zpdes,RW-S.2,mot-UES,mot-UES-11,0,3
3167,262,zpdes,RW-S.3,mot-UES,mot-UES-12,0,4
3168,262,zpdes,long_term,get_attention,att-1,1,1
3169,262,zpdes,long_term,get_attention,att-2,1,2
3170,262,zpdes,long_term,get_attention,att-3,1,2
3171,262,zpdes,long_term,get_attention,att-4,1,2
3172,262,zpdes,long_term,get_attention,att-5,1,4
3173,262,zpdes,long_term,get_attention,att-6,1,2
3174,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-2,1,2
3175,262,zpdes,Identified regulation,mot-SIMS,mot-sims-3,1,4
3176,262,zpdes,External regulation,mot-SIMS,mot-sims-4,1,6
3177,262,zpdes,Amotivation,mot-SIMS,mot-sims-5,1,1
3178,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-6,1,0
3179,262,zpdes,Identified regulation,mot-SIMS,mot-sims-7,1,4
3180,262,zpdes,External regulation,mot-SIMS,mot-sims-8,1,6
3181,262,zpdes,Amotivation,mot-SIMS,mot-sims-9,1,0
3182,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-11,1,2
3183,262,zpdes,Identified regulation,mot-SIMS,mot-sims-12,1,1
3184,262,zpdes,External regulation,mot-SIMS,mot-sims-13,1,6
3185,262,zpdes,Amotivation,mot-SIMS,mot-sims-14,1,1
3186,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-15,1,0
3187,262,zpdes,Identified regulation,mot-SIMS,mot-sims-16,1,4
3188,262,zpdes,External regulation,mot-SIMS,mot-sims-17,1,6
3189,262,zpdes,Amotivation,mot-SIMS,mot-sims-18,1,1
3190,262,zpdes,Competence,mot-TENS,mot-tens-1,1,4
3191,262,zpdes,Competence,mot-TENS,mot-tens-2,1,4
3192,262,zpdes,Competence,mot-TENS,mot-tens-3,1,1
3193,262,zpdes,Competence,mot-TENS,mot-tens-4,1,1
3194,262,zpdes,Competence,mot-TENS,mot-tens-5,1,2
3195,262,zpdes,Autonomy,mot-TENS,mot-tens-6,1,3
3196,262,zpdes,Autonomy,mot-TENS,mot-tens-7,1,2
3197,262,zpdes,Autonomy,mot-TENS,mot-tens-8,1,4
3198,262,zpdes,Autonomy,mot-TENS,mot-tens-9,1,4
3199,262,zpdes,Autonomy,mot-TENS,mot-tens-10,1,4
3200,262,zpdes,Mental Demand,mot-NASA-TLX,mot-tlx-1,1,20
3201,262,zpdes,Physical demand,mot-NASA-TLX,mot-tlx-2,1,1
3202,262,zpdes,Temporal demand,mot-NASA-TLX,mot-tlx-3,1,13
3203,262,zpdes,Performance,mot-NASA-TLX,mot-tlx-4,1,12
3204,262,zpdes,Effort,mot-NASA-TLX,mot-tlx-5,1,18
3205,262,zpdes,Frustration,mot-NASA-TLX,mot-tlx-6,1,20
3206,262,zpdes,game_habit,VGQ,vgq-1,2,1
3207,262,zpdes,game_habit,VGQ,vgq-2,2,0
3208,262,zpdes,game_habit,VGQ,vgq-3,2,2
3209,262,zpdes,game_habit,VGQ,vgq-4,2,1
3210,262,zpdes,game_habit,VGQ,vgq-5,2,1
3211,262,zpdes,game_habit,VGQ,vgq-6,2,3
3212,262,zpdes,game_habit,VGQ,vgq-7,2,0
3213,262,zpdes,game_habit,VGQ,vgq-8,2,1
3214,262,zpdes,game_habit,VGQ,vgq-1,2,1
3215,262,zpdes,game_habit,VGQ,vgq-2,2,0
3216,262,zpdes,game_habit,VGQ,vgq-3,2,1
3217,262,zpdes,game_habit,VGQ,vgq-4,2,0
3218,262,zpdes,game_habit,VGQ,vgq-5,2,0
3219,262,zpdes,game_habit,VGQ,vgq-6,2,0
3220,262,zpdes,game_habit,VGQ,vgq-7,2,0
3221,262,zpdes,game_habit,VGQ,vgq-8,2,2
3222,262,zpdes,FA-S.1,mot-UES,mot-UES-1,2,1
3223,262,zpdes,FA-S.2,mot-UES,mot-UES-2,2,0
3224,262,zpdes,FA-S.3,mot-UES,mot-UES-3,2,1
3225,262,zpdes,PU-S.1,mot-UES,mot-UES-4,2,2
3226,262,zpdes,PU-S.2,mot-UES,mot-UES-5,2,0
3227,262,zpdes,PU-S.3,mot-UES,mot-UES-6,2,3
3228,262,zpdes,AE-S.1,mot-UES,mot-UES-7,2,1
3229,262,zpdes,AE-S.2,mot-UES,mot-UES-8,2,3
3230,262,zpdes,AE-S.3,mot-UES,mot-UES-9,2,3
3231,262,zpdes,RW-S.1,mot-UES,mot-UES-10,2,4
3232,262,zpdes,RW-S.2,mot-UES,mot-UES-11,2,3
3233,262,zpdes,RW-S.3,mot-UES,mot-UES-12,2,2
3234,262,zpdes,Mental Demand,mot-NASA-TLX,mot-tlx-1,2,17
3235,262,zpdes,Physical demand,mot-NASA-TLX,mot-tlx-2,2,1
3236,262,zpdes,Temporal demand,mot-NASA-TLX,mot-tlx-3,2,4
3237,262,zpdes,Performance,mot-NASA-TLX,mot-tlx-4,2,18
3238,262,zpdes,Effort,mot-NASA-TLX,mot-tlx-5,2,16
3239,262,zpdes,Frustration,mot-NASA-TLX,mot-tlx-6,2,16
3240,262,zpdes,Mental Demand,mot-NASA-TLX,mot-tlx-1,3,15
3241,262,zpdes,Physical demand,mot-NASA-TLX,mot-tlx-2,3,1
3242,262,zpdes,Temporal demand,mot-NASA-TLX,mot-tlx-3,3,5
3243,262,zpdes,Performance,mot-NASA-TLX,mot-tlx-4,3,12
3244,262,zpdes,Effort,mot-NASA-TLX,mot-tlx-5,3,13
3245,262,zpdes,Frustration,mot-NASA-TLX,mot-tlx-6,3,7
3246,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-2,4,2
3247,262,zpdes,Identified regulation,mot-SIMS,mot-sims-3,4,5
3248,262,zpdes,External regulation,mot-SIMS,mot-sims-4,4,6
3249,262,zpdes,Amotivation,mot-SIMS,mot-sims-5,4,1
3250,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-6,4,1
3251,262,zpdes,Identified regulation,mot-SIMS,mot-sims-7,4,4
3252,262,zpdes,External regulation,mot-SIMS,mot-sims-8,4,6
3253,262,zpdes,Amotivation,mot-SIMS,mot-sims-9,4,0
3254,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-11,4,1
3255,262,zpdes,Identified regulation,mot-SIMS,mot-sims-12,4,1
3256,262,zpdes,External regulation,mot-SIMS,mot-sims-13,4,6
3257,262,zpdes,Amotivation,mot-SIMS,mot-sims-14,4,3
3258,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-15,4,1
3259,262,zpdes,Identified regulation,mot-SIMS,mot-sims-16,4,5
3260,262,zpdes,External regulation,mot-SIMS,mot-sims-17,4,6
3261,262,zpdes,Amotivation,mot-SIMS,mot-sims-18,4,1
3262,262,zpdes,Competence,mot-TENS,mot-tens-1,4,2
3263,262,zpdes,Competence,mot-TENS,mot-tens-2,4,2
3264,262,zpdes,Competence,mot-TENS,mot-tens-3,4,1
3265,262,zpdes,Competence,mot-TENS,mot-tens-4,4,1
3266,262,zpdes,Competence,mot-TENS,mot-tens-5,4,1
3267,262,zpdes,Autonomy,mot-TENS,mot-tens-6,4,3
3268,262,zpdes,Autonomy,mot-TENS,mot-tens-7,4,2
3269,262,zpdes,Autonomy,mot-TENS,mot-tens-8,4,4
3270,262,zpdes,Autonomy,mot-TENS,mot-tens-9,4,3
3271,262,zpdes,Autonomy,mot-TENS,mot-tens-10,4,3
3272,262,zpdes,Mental Demand,mot-NASA-TLX,mot-tlx-1,4,13
3273,262,zpdes,Physical demand,mot-NASA-TLX,mot-tlx-2,4,1
3274,262,zpdes,Temporal demand,mot-NASA-TLX,mot-tlx-3,4,4
3275,262,zpdes,Performance,mot-NASA-TLX,mot-tlx-4,4,7
3276,262,zpdes,Effort,mot-NASA-TLX,mot-tlx-5,4,13
3277,262,zpdes,Frustration,mot-NASA-TLX,mot-tlx-6,4,8
3278,262,zpdes,FA-S.1,mot-UES,mot-UES-1,4,1
3279,262,zpdes,FA-S.2,mot-UES,mot-UES-2,4,1
3280,262,zpdes,FA-S.3,mot-UES,mot-UES-3,4,2
3281,262,zpdes,PU-S.1,mot-UES,mot-UES-4,4,3
3282,262,zpdes,PU-S.2,mot-UES,mot-UES-5,4,1
3283,262,zpdes,PU-S.3,mot-UES,mot-UES-6,4,4
3284,262,zpdes,AE-S.1,mot-UES,mot-UES-7,4,1
3285,262,zpdes,AE-S.2,mot-UES,mot-UES-8,4,3
3286,262,zpdes,AE-S.3,mot-UES,mot-UES-9,4,3
3287,262,zpdes,RW-S.1,mot-UES,mot-UES-10,4,3
3288,262,zpdes,RW-S.2,mot-UES,mot-UES-11,4,3
3289,262,zpdes,RW-S.3,mot-UES,mot-UES-12,4,3
3290,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-2,5,1
3291,262,zpdes,Identified regulation,mot-SIMS,mot-sims-3,5,5
3292,262,zpdes,External regulation,mot-SIMS,mot-sims-4,5,6
3293,262,zpdes,Amotivation,mot-SIMS,mot-sims-5,5,1
3294,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-6,5,1
3295,262,zpdes,Identified regulation,mot-SIMS,mot-sims-7,5,5
3296,262,zpdes,External regulation,mot-SIMS,mot-sims-8,5,6
3297,262,zpdes,Amotivation,mot-SIMS,mot-sims-9,5,0
3298,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-11,5,1
3299,262,zpdes,Identified regulation,mot-SIMS,mot-sims-12,5,1
3300,262,zpdes,External regulation,mot-SIMS,mot-sims-13,5,6
3301,262,zpdes,Amotivation,mot-SIMS,mot-sims-14,5,2
3302,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-15,5,1
3303,262,zpdes,Identified regulation,mot-SIMS,mot-sims-16,5,5
3304,262,zpdes,External regulation,mot-SIMS,mot-sims-17,5,6
3305,262,zpdes,Amotivation,mot-SIMS,mot-sims-18,5,1
3306,262,zpdes,Competence,mot-TENS,mot-tens-1,5,3
3307,262,zpdes,Competence,mot-TENS,mot-tens-2,5,3
3308,262,zpdes,Competence,mot-TENS,mot-tens-3,5,1
3309,262,zpdes,Competence,mot-TENS,mot-tens-4,5,2
3310,262,zpdes,Competence,mot-TENS,mot-tens-5,5,3
3311,262,zpdes,Autonomy,mot-TENS,mot-tens-6,5,3
3312,262,zpdes,Autonomy,mot-TENS,mot-tens-7,5,3
3313,262,zpdes,Autonomy,mot-TENS,mot-tens-8,5,4
3314,262,zpdes,Autonomy,mot-TENS,mot-tens-9,5,3
3315,262,zpdes,Autonomy,mot-TENS,mot-tens-10,5,2
3316,262,zpdes,Mental Demand,mot-NASA-TLX,mot-tlx-1,5,13
3317,262,zpdes,Physical demand,mot-NASA-TLX,mot-tlx-2,5,1
3318,262,zpdes,Temporal demand,mot-NASA-TLX,mot-tlx-3,5,6
3319,262,zpdes,Performance,mot-NASA-TLX,mot-tlx-4,5,10
3320,262,zpdes,Effort,mot-NASA-TLX,mot-tlx-5,5,13
3321,262,zpdes,Frustration,mot-NASA-TLX,mot-tlx-6,5,8
3322,262,zpdes,FA-S.1,mot-UES,mot-UES-1,5,2
3323,262,zpdes,FA-S.2,mot-UES,mot-UES-2,5,1
3324,262,zpdes,FA-S.3,mot-UES,mot-UES-3,5,1
3325,262,zpdes,PU-S.1,mot-UES,mot-UES-4,5,3
3326,262,zpdes,PU-S.2,mot-UES,mot-UES-5,5,1
3327,262,zpdes,PU-S.3,mot-UES,mot-UES-6,5,3
3328,262,zpdes,AE-S.1,mot-UES,mot-UES-7,5,1
3329,262,zpdes,AE-S.2,mot-UES,mot-UES-8,5,3
3330,262,zpdes,AE-S.3,mot-UES,mot-UES-9,5,3
3331,262,zpdes,RW-S.1,mot-UES,mot-UES-10,5,3
3332,262,zpdes,RW-S.2,mot-UES,mot-UES-11,5,2
3333,262,zpdes,RW-S.3,mot-UES,mot-UES-12,5,3
3334,262,zpdes,Mental Demand,mot-NASA-TLX,mot-tlx-1,6,12
3335,262,zpdes,Physical demand,mot-NASA-TLX,mot-tlx-2,6,1
3336,262,zpdes,Temporal demand,mot-NASA-TLX,mot-tlx-3,6,5
3337,262,zpdes,Performance,mot-NASA-TLX,mot-tlx-4,6,9
3338,262,zpdes,Effort,mot-NASA-TLX,mot-tlx-5,6,12
3339,262,zpdes,Frustration,mot-NASA-TLX,mot-tlx-6,6,7
3340,262,zpdes,Mental Demand,mot-NASA-TLX,mot-tlx-1,7,12
3341,262,zpdes,Physical demand,mot-NASA-TLX,mot-tlx-2,7,1
3342,262,zpdes,Temporal demand,mot-NASA-TLX,mot-tlx-3,7,6
3343,262,zpdes,Performance,mot-NASA-TLX,mot-tlx-4,7,11
3344,262,zpdes,Effort,mot-NASA-TLX,mot-tlx-5,7,12
3345,262,zpdes,Frustration,mot-NASA-TLX,mot-tlx-6,7,8
3346,262,zpdes,FA-S.1,mot-UES,mot-UES-1,7,1
3347,262,zpdes,FA-S.2,mot-UES,mot-UES-2,7,1
3348,262,zpdes,FA-S.3,mot-UES,mot-UES-3,7,2
3349,262,zpdes,PU-S.1,mot-UES,mot-UES-4,7,2
3350,262,zpdes,PU-S.2,mot-UES,mot-UES-5,7,0
3351,262,zpdes,PU-S.3,mot-UES,mot-UES-6,7,2
3352,262,zpdes,AE-S.1,mot-UES,mot-UES-7,7,2
3353,262,zpdes,AE-S.2,mot-UES,mot-UES-8,7,3
3354,262,zpdes,AE-S.3,mot-UES,mot-UES-9,7,3
3355,262,zpdes,RW-S.1,mot-UES,mot-UES-10,7,4
3356,262,zpdes,RW-S.2,mot-UES,mot-UES-11,7,3
3357,262,zpdes,RW-S.3,mot-UES,mot-UES-12,7,3
3358,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-2,8,1
3359,262,zpdes,Identified regulation,mot-SIMS,mot-sims-3,8,5
3360,262,zpdes,External regulation,mot-SIMS,mot-sims-4,8,6
3361,262,zpdes,Amotivation,mot-SIMS,mot-sims-5,8,2
3362,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-6,8,1
3363,262,zpdes,Identified regulation,mot-SIMS,mot-sims-7,8,4
3364,262,zpdes,External regulation,mot-SIMS,mot-sims-8,8,6
3365,262,zpdes,Amotivation,mot-SIMS,mot-sims-9,8,0
3366,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-11,8,2
3367,262,zpdes,Identified regulation,mot-SIMS,mot-sims-12,8,1
3368,262,zpdes,External regulation,mot-SIMS,mot-sims-13,8,6
3369,262,zpdes,Amotivation,mot-SIMS,mot-sims-14,8,2
3370,262,zpdes,Intrinsic motivation,mot-SIMS,mot-sims-15,8,1
3371,262,zpdes,Identified regulation,mot-SIMS,mot-sims-16,8,5
3372,262,zpdes,External regulation,mot-SIMS,mot-sims-17,8,6
3373,262,zpdes,Amotivation,mot-SIMS,mot-sims-18,8,0
3374,262,zpdes,Competence,mot-TENS,mot-tens-1,8,3
3375,262,zpdes,Competence,mot-TENS,mot-tens-2,8,3
3376,262,zpdes,Competence,mot-TENS,mot-tens-3,8,1
3377,262,zpdes,Competence,mot-TENS,mot-tens-4,8,1
3378,262,zpdes,Competence,mot-TENS,mot-tens-5,8,1
3379,262,zpdes,Autonomy,mot-TENS,mot-tens-6,8,3
3380,262,zpdes,Autonomy,mot-TENS,mot-tens-7,8,3
3381,262,zpdes,Autonomy,mot-TENS,mot-tens-8,8,4
3382,262,zpdes,Autonomy,mot-TENS,mot-tens-9,8,3
3383,262,zpdes,Autonomy,mot-TENS,mot-tens-10,8,2
3384,262,zpdes,Mental Demand,mot-NASA-TLX,mot-tlx-1,8,11
3385,262,zpdes,Physical demand,mot-NASA-TLX,mot-tlx-2,8,1
3386,262,zpdes,Temporal demand,mot-NASA-TLX,mot-tlx-3,8,5
3387,262,zpdes,Performance,mot-NASA-TLX,mot-tlx-4,8,10
3388,262,zpdes,Effort,mot-NASA-TLX,mot-tlx-5,8,10
3389,262,zpdes,Frustration,mot-NASA-TLX,mot-tlx-6,8,7
3390,262,zpdes,FA-S.1,mot-UES,mot-UES-1,9,1
3391,262,zpdes,FA-S.2,mot-UES,mot-UES-2,9,3
3392,262,zpdes,FA-S.3,mot-UES,mot-UES-3,9,3
3393,262,zpdes,PU-S.1,mot-UES,mot-UES-4,9,2
3394,262,zpdes,PU-S.2,mot-UES,mot-UES-5,9,2
3395,262,zpdes,PU-S.3,mot-UES,mot-UES-6,9,2
3396,262,zpdes,AE-S.1,mot-UES,mot-UES-7,9,2
3397,262,zpdes,AE-S.2,mot-UES,mot-UES-8,9,2
3398,262,zpdes,AE-S.3,mot-UES,mot-UES-9,9,3
3399,262,zpdes,RW-S.1,mot-UES,mot-UES-10,9,3
3400,262,zpdes,RW-S.2,mot-UES,mot-UES-11,9,3
3401,262,zpdes,RW-S.3,mot-UES,mot-UES-12,9,3
3402,262,zpdes,Mental Demand,mot-NASA-TLX,mot-tlx-1,9,12
3403,262,zpdes,Physical demand,mot-NASA-TLX,mot-tlx-2,9,1
3404,262,zpdes,Temporal demand,mot-NASA-TLX,mot-tlx-3,9,10
3405,262,zpdes,Performance,mot-NASA-TLX,mot-tlx-4,9,4
3406,262,zpdes,Effort,mot-NASA-TLX,mot-tlx-5,9,11
3407,262,zpdes,Frustration,mot-NASA-TLX,mot-tlx-6,9,16
3408,264,baseline,long_term,get_mot_profil,prof-mot-1,0,33
3409,264,baseline,long_term,get_mot_profil,prof-mot-2,0,0
3410,264,baseline,long_term,get_mot_profil,prof-mot-12,0,2003
3411,264,baseline,long_term,get_mot_profil,prof-mot-6,0,0
3412,264,baseline,long_term,get_mot_profil,prof-mot-7,0,1
3413,264,baseline,long_term,get_mot_profil,prof-mot-8,0,2
3414,264,baseline,long_term,get_mot_profil,prof-mot-10,0,0
3415,264,baseline,long_term,get_mot_profil,prof-mot-11,0,0
3416,264,baseline,FA-S.1,mot-UES,mot-UES-1,0,1
3417,264,baseline,FA-S.2,mot-UES,mot-UES-2,0,3
3418,264,baseline,FA-S.3,mot-UES,mot-UES-3,0,3
3419,264,baseline,PU-S.1,mot-UES,mot-UES-4,0,1
3420,264,baseline,PU-S.2,mot-UES,mot-UES-5,0,1
3421,264,baseline,PU-S.3,mot-UES,mot-UES-6,0,2
3422,264,baseline,AE-S.1,mot-UES,mot-UES-7,0,3
3423,264,baseline,AE-S.2,mot-UES,mot-UES-8,0,3
3424,264,baseline,AE-S.3,mot-UES,mot-UES-9,0,0
3425,264,baseline,RW-S.1,mot-UES,mot-UES-10,0,2
3426,264,baseline,RW-S.2,mot-UES,mot-UES-11,0,1
3427,264,baseline,RW-S.3,mot-UES,mot-UES-12,0,2
3428,264,baseline,long_term,get_attention,att-1,1,0
3429,264,baseline,long_term,get_attention,att-2,1,1
3430,264,baseline,long_term,get_attention,att-3,1,0
3431,264,baseline,long_term,get_attention,att-4,1,2
3432,264,baseline,long_term,get_attention,att-5,1,1
3433,264,baseline,long_term,get_attention,att-6,1,3
3434,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-2,1,4
3435,264,baseline,Identified regulation,mot-SIMS,mot-sims-3,1,1
3436,264,baseline,External regulation,mot-SIMS,mot-sims-4,1,0
3437,264,baseline,Amotivation,mot-SIMS,mot-sims-5,1,3
3438,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-6,1,2
3439,264,baseline,Identified regulation,mot-SIMS,mot-sims-7,1,1
3440,264,baseline,External regulation,mot-SIMS,mot-sims-8,1,0
3441,264,baseline,Amotivation,mot-SIMS,mot-sims-9,1,0
3442,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-11,1,4
3443,264,baseline,Identified regulation,mot-SIMS,mot-sims-12,1,4
3444,264,baseline,External regulation,mot-SIMS,mot-sims-13,1,1
3445,264,baseline,Amotivation,mot-SIMS,mot-sims-14,1,0
3446,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-15,1,4
3447,264,baseline,Identified regulation,mot-SIMS,mot-sims-16,1,1
3448,264,baseline,External regulation,mot-SIMS,mot-sims-17,1,0
3449,264,baseline,Amotivation,mot-SIMS,mot-sims-18,1,1
3450,264,baseline,Competence,mot-TENS,mot-tens-1,1,4
3451,264,baseline,Competence,mot-TENS,mot-tens-2,1,4
3452,264,baseline,Competence,mot-TENS,mot-tens-3,1,1
3453,264,baseline,Competence,mot-TENS,mot-tens-4,1,4
3454,264,baseline,Competence,mot-TENS,mot-tens-5,1,2
3455,264,baseline,Autonomy,mot-TENS,mot-tens-6,1,1
3456,264,baseline,Autonomy,mot-TENS,mot-tens-7,1,1
3457,264,baseline,Autonomy,mot-TENS,mot-tens-8,1,4
3458,264,baseline,Autonomy,mot-TENS,mot-tens-9,1,2
3459,264,baseline,Autonomy,mot-TENS,mot-tens-10,1,2
3460,264,baseline,Mental Demand,mot-NASA-TLX,mot-tlx-1,1,7
3461,264,baseline,Physical demand,mot-NASA-TLX,mot-tlx-2,1,1
3462,264,baseline,Temporal demand,mot-NASA-TLX,mot-tlx-3,1,1
3463,264,baseline,Performance,mot-NASA-TLX,mot-tlx-4,1,16
3464,264,baseline,Effort,mot-NASA-TLX,mot-tlx-5,1,7
3465,264,baseline,Frustration,mot-NASA-TLX,mot-tlx-6,1,15
3466,264,baseline,game_habit,VGQ,vgq-1,2,0
3467,264,baseline,game_habit,VGQ,vgq-2,2,0
3468,264,baseline,game_habit,VGQ,vgq-3,2,0
3469,264,baseline,game_habit,VGQ,vgq-4,2,0
3470,264,baseline,game_habit,VGQ,vgq-5,2,0
3471,264,baseline,game_habit,VGQ,vgq-6,2,0
3472,264,baseline,game_habit,VGQ,vgq-7,2,0
3473,264,baseline,game_habit,VGQ,vgq-8,2,0
3474,264,baseline,game_habit,VGQ,vgq-1,2,0
3475,264,baseline,game_habit,VGQ,vgq-2,2,0
3476,264,baseline,game_habit,VGQ,vgq-3,2,0
3477,264,baseline,game_habit,VGQ,vgq-4,2,0
3478,264,baseline,game_habit,VGQ,vgq-5,2,0
3479,264,baseline,game_habit,VGQ,vgq-6,2,0
3480,264,baseline,game_habit,VGQ,vgq-7,2,0
3481,264,baseline,game_habit,VGQ,vgq-8,2,0
3482,264,baseline,FA-S.1,mot-UES,mot-UES-1,2,0
3483,264,baseline,FA-S.2,mot-UES,mot-UES-2,2,1
3484,264,baseline,FA-S.3,mot-UES,mot-UES-3,2,3
3485,264,baseline,PU-S.1,mot-UES,mot-UES-4,2,0
3486,264,baseline,PU-S.2,mot-UES,mot-UES-5,2,0
3487,264,baseline,PU-S.3,mot-UES,mot-UES-6,2,2
3488,264,baseline,AE-S.1,mot-UES,mot-UES-7,2,3
3489,264,baseline,AE-S.2,mot-UES,mot-UES-8,2,3
3490,264,baseline,AE-S.3,mot-UES,mot-UES-9,2,1
3491,264,baseline,RW-S.1,mot-UES,mot-UES-10,2,2
3492,264,baseline,RW-S.2,mot-UES,mot-UES-11,2,2
3493,264,baseline,RW-S.3,mot-UES,mot-UES-12,2,3
3494,264,baseline,Mental Demand,mot-NASA-TLX,mot-tlx-1,2,3
3495,264,baseline,Physical demand,mot-NASA-TLX,mot-tlx-2,2,2
3496,264,baseline,Temporal demand,mot-NASA-TLX,mot-tlx-3,2,13
3497,264,baseline,Performance,mot-NASA-TLX,mot-tlx-4,2,12
3498,264,baseline,Effort,mot-NASA-TLX,mot-tlx-5,2,8
3499,264,baseline,Frustration,mot-NASA-TLX,mot-tlx-6,2,2
3500,264,baseline,Mental Demand,mot-NASA-TLX,mot-tlx-1,3,4
3501,264,baseline,Physical demand,mot-NASA-TLX,mot-tlx-2,3,1
3502,264,baseline,Temporal demand,mot-NASA-TLX,mot-tlx-3,3,6
3503,264,baseline,Performance,mot-NASA-TLX,mot-tlx-4,3,15
3504,264,baseline,Effort,mot-NASA-TLX,mot-tlx-5,3,7
3505,264,baseline,Frustration,mot-NASA-TLX,mot-tlx-6,3,6
3506,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-2,4,2
3507,264,baseline,Identified regulation,mot-SIMS,mot-sims-3,4,3
3508,264,baseline,External regulation,mot-SIMS,mot-sims-4,4,5
3509,264,baseline,Amotivation,mot-SIMS,mot-sims-5,4,3
3510,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-6,4,2
3511,264,baseline,Identified regulation,mot-SIMS,mot-sims-7,4,2
3512,264,baseline,External regulation,mot-SIMS,mot-sims-8,4,4
3513,264,baseline,Amotivation,mot-SIMS,mot-sims-9,4,1
3514,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-11,4,2
3515,264,baseline,Identified regulation,mot-SIMS,mot-sims-12,4,1
3516,264,baseline,External regulation,mot-SIMS,mot-sims-13,4,4
3517,264,baseline,Amotivation,mot-SIMS,mot-sims-14,4,0
3518,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-15,4,3
3519,264,baseline,Identified regulation,mot-SIMS,mot-sims-16,4,4
3520,264,baseline,External regulation,mot-SIMS,mot-sims-17,4,0
3521,264,baseline,Amotivation,mot-SIMS,mot-sims-18,4,0
3522,264,baseline,Competence,mot-TENS,mot-tens-1,4,4
3523,264,baseline,Competence,mot-TENS,mot-tens-2,4,5
3524,264,baseline,Competence,mot-TENS,mot-tens-3,4,1
3525,264,baseline,Competence,mot-TENS,mot-tens-4,4,1
3526,264,baseline,Competence,mot-TENS,mot-tens-5,4,1
3527,264,baseline,Autonomy,mot-TENS,mot-tens-6,4,1
3528,264,baseline,Autonomy,mot-TENS,mot-tens-7,4,1
3529,264,baseline,Autonomy,mot-TENS,mot-tens-8,4,1
3530,264,baseline,Autonomy,mot-TENS,mot-tens-9,4,1
3531,264,baseline,Autonomy,mot-TENS,mot-tens-10,4,1
3532,264,baseline,Mental Demand,mot-NASA-TLX,mot-tlx-1,4,2
3533,264,baseline,Physical demand,mot-NASA-TLX,mot-tlx-2,4,3
3534,264,baseline,Temporal demand,mot-NASA-TLX,mot-tlx-3,4,2
3535,264,baseline,Performance,mot-NASA-TLX,mot-tlx-4,4,15
3536,264,baseline,Effort,mot-NASA-TLX,mot-tlx-5,4,15
3537,264,baseline,Frustration,mot-NASA-TLX,mot-tlx-6,4,11
3538,264,baseline,FA-S.1,mot-UES,mot-UES-1,4,0
3539,264,baseline,FA-S.2,mot-UES,mot-UES-2,4,1
3540,264,baseline,FA-S.3,mot-UES,mot-UES-3,4,1
3541,264,baseline,PU-S.1,mot-UES,mot-UES-4,4,0
3542,264,baseline,PU-S.2,mot-UES,mot-UES-5,4,0
3543,264,baseline,PU-S.3,mot-UES,mot-UES-6,4,1
3544,264,baseline,AE-S.1,mot-UES,mot-UES-7,4,3
3545,264,baseline,AE-S.2,mot-UES,mot-UES-8,4,3
3546,264,baseline,AE-S.3,mot-UES,mot-UES-9,4,2
3547,264,baseline,RW-S.1,mot-UES,mot-UES-10,4,3
3548,264,baseline,RW-S.2,mot-UES,mot-UES-11,4,3
3549,264,baseline,RW-S.3,mot-UES,mot-UES-12,4,3
3550,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-2,5,2
3551,264,baseline,Identified regulation,mot-SIMS,mot-sims-3,5,2
3552,264,baseline,External regulation,mot-SIMS,mot-sims-4,5,0
3553,264,baseline,Amotivation,mot-SIMS,mot-sims-5,5,3
3554,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-6,5,2
3555,264,baseline,Identified regulation,mot-SIMS,mot-sims-7,5,2
3556,264,baseline,External regulation,mot-SIMS,mot-sims-8,5,0
3557,264,baseline,Amotivation,mot-SIMS,mot-sims-9,5,0
3558,264,baseline,Intrinsic motivation,mot-SIMS,mot-sims-11,5,2
3559,264,baseline,Identified regulation,mot-SIMS,mot-sims-12,5,2
3560,264,baseline,External regulation,mot-SIMS,mot-sims-13,5,0
3561,264,baseline,Amotivation,mot-SIMS,mot-sims-14,5,0
